対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2026/01/25 00:00:00,茨城県,女,40代,,3: 600〜1000万円,,3泊,富山県以外には宿泊しない,,3泊,,食事なし（素泊まり）,,朝食のみ,,朝食のみ,,,自家用車,1,0,0,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,3,,１回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, ドライブ・ツーリング",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊予約Webサイト, 旅行ガイドブック",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,ある,"山形県, 栃木県, 群馬県",,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満","雨晴海岸, 新湊きっときと市場, 高岡大仏, 富山城",食べていない,駅（売店・自販機など）,"フクラギ（イナダ、ハマチ）, ウマヅラハギ, ゲンゲ","フクラギ（イナダ、ハマチ）, ウマヅラハギ, ゲンゲ",5,4,4,5,5,,,茨城から富山は非常に遠いので来訪を迷ったのですが、年末旅行は毎年草津温泉でマンネリ化していたところ、子供が富山に行ってみたいと言うので思い切って行ってみました。料亭でいただいた料理(特に刺身！)が美味しく、富山でお寿司を食べる機会を作れなかったのが悔やまれています。雨晴海岸の景色も素敵でした！次回は是非お寿司と、立山連峰も見える雨晴海岸の景色を見たいのと、冬季閉鎖で近づくことのできなかった黒部に行きたいという目標ができたのでまた富山に行きます。,駅前の駐車場代が少し高めかなと。,柳橋(富山市)のお料理です！,雨晴海岸の景色,10,来年もまた行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,福岡県,女,50代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,朝食のみ,,,,,飛行機,0,0,0,0,1,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,5,,２回目,,,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 自己成長のために、新しいこと・初めてのことを体験する",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 富山県観光公式のパンフレット",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,"1,000円以上 3,000円未満","岩瀬エリア, 新湊きっときと市場",食べていない,食べていない,シロエビ,シロエビ,5,5,5,5,5,,,人があまり多くなくてゆっくり観光できる,,しろえび,岩瀬浜からの立山連峰,10,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,富山県,男,50代,,3: 600〜1000万円,,1泊,東京都,,1泊,,朝食のみ,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,3,,２回目,,,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 雑誌の特集記事",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","新湊大橋, 高岡大仏, ほたるいかミュージアム",居酒屋・レストラン（チェーン店）,食べていない,食べていない,ブリ,4,4,4,3,4,,,のんびりできました‼️,,すき焼き,魚津駅イルミネーション,8,機会があれば行きたい,公共交通の利便性,魚津市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,福岡県,男,50代,,3: 600〜1000万円,,4泊以上,富山県以外には宿泊しない,,4泊以上,,朝食のみ,,朝食のみ,,朝食のみ,,朝食のみ,"新幹線, 飛行機",0,0,1,0,1,0,0,在来線・私鉄・路面電車,0,0,0,0,5,,１回目,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 宿泊予約Webサイト, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","50,000円以上 100,000円未満",,,"1,000円以上 3,000円未満",岩瀬エリア,回転寿司店（チェーン店）,食べていない,ブリ,どれにも感動していない,4,4,3,5,4,,,岩瀬の立ち飲みと駅前の焼鳥が美味しかった。路面電車は本数も多く、雪道を歩くのは革靴では大変だったが雪景色も見られて良かった。観光案内所でも丁寧に教えてもらえた。ただカウンターが狭いので隣で別の観光客が話しているとうるさくて聞き取り難かった。,仕事で訪れたため革靴でしたが、期間中休みがあったのでその靴で観光しましたが、雪が溶けて深いシャーベット状になっている所が多く、靴の中がびしょ濡れになった。休日に観光で１日電車・バス券を買ったが、栄町駅辺りに行きたくても電車は本数がほとんどなく、券はコミュニティバスには使えなかったので結局行かなかった。,焼き鳥屋「秋吉」の「純けい」と「シロ」という部位。,岩瀬の立ち飲み,7,機会があれば行きたい,4000円までくらいで軽く富山の刺身とお酒を楽しみたい。駅前のスーパーで刺身を見てみたが寒ブリは見なかった気がします。またそこまで良さそうな物がなかった。福岡の方が種類や値段など豊富かもしれません。,富山市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,富山県,男,60代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）, 口コミ（同僚・同級生）, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ある,石川県,,"20,000円以上 30,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"1,000円未満",雨晴海岸,食べていない,食べていない,"ブリ, 牡蠣",ブリ,4,4,3,3,4,,,可もなく不可もない,なし,刺身,なし,5,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,東京都,女,50代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,５回目,,,"地元の美味しいものを食べる, 地物の食材買出し",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 過去の経験",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,"20,000円以上 30,000円未満","5,000円以上 10,000円未満",,,使わない,観光はしません,専門店,食べていない,"フクラギ（イナダ、ハマチ）, 甘エビ, ウマヅラハギ","フクラギ（イナダ、ハマチ）, 甘エビ, ウマヅラハギ",5,5,5,5,5,,,いつものお店に行き、いつもの方達に再会し、すべて美味しくいただきました。,,ながらも、バイ貝、カワハギ、焼いた甘エビの頭,雪道,10,来年もまた行きたい,冬この時期に通うようになり10年以上になります。寒ブリだけに限らず冬の幸の豊かさにいつも感動します,魚津市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,富山県,男,60代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,"自家用車, 県外から訪れていない（富山県在住）",1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１０回目以上,,,"宿でのんびり過ごす, 地元の美味しいものを食べる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（家族）, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"30,000円以上 40,000円未満","30,000円以上 40,000円未満","40,000円以上 50,000円未満",,,"3,000円以上 5,000円未満",温泉旅行,食べていない,食べていない,"ブリ, シロエビ, 甘エビ, ホタルイカ",ブリ,4,5,3,4,5,,,旅館が良かった,特に無し,ヒラメの薄造り,観光はしていない,10,富山県在住,交通アクセスが不便,氷見市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,神奈川県,男,30代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,新幹線,0,0,1,0,0,0,0,"レンタカー, 在来線・私鉄・路面電車",0,0,0,0,4,,７回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, スポーツ観戦や芸術鑑賞（コンサート等）, 友人・親戚を訪ねる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 宿泊予約Webサイト, テレビ番組, 旅行ガイドブック",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,ある,福島県,,"50,000円以上 100,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"10,000円以上 20,000円未満",雨晴海岸,回転寿司店（地元）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, バイガイ","フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ",5,4,4,4,5,,,海鮮物をたくさん食べることができた。,,お寿司,能作で商品を購入した時,9,来年もまた行きたい,今度は能作で工場見学がしたい,富山市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,埼玉県,男,50代,,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"徒歩, 社有車に同乗",0,0,1,0,3,,２回目,,,"地元の美味しいものを食べる, ドライブ・ツーリング",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,使わない,"新湊大橋, 高岡大仏",食べていない,食べていない,"ホタルイカ, ゲンゲ",ゲンゲ,5,4,3,3,4,,,大雪を経験した,新幹線以外の電車が遅延、運休したこと,げんげ,新湊大橋,10,来年もまた行きたい,定期観光バスが有れば良いですね。,射水市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,岐阜県,女,50代,,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,５回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 友人・親戚を訪ねる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 口コミ（友人・恋人）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"5,000円以上 10,000円未満",富山市ガラス美術館,回転寿司店（地元）,食べていない,"フクラギ（イナダ、ハマチ）, 紅ズワイガニ, 甘エビ, ホタルイカ, バイガイ","フクラギ（イナダ、ハマチ）, 紅ズワイガニ, 甘エビ, ホタルイカ, バイガイ",5,5,5,3,5,,,ガラスの美術館の常設が少なかった。施設の順路がわかりにくかった。,特になし,生地温泉たなかやさんの料理,特になし,10,来年もまた行きたい,海の幸と美味しいお米,黒部市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,富山県,女,50代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,3,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, SNS広告, 口コミ（友人・恋人）, 口コミ（家族）, テレビ番組, 旅行ガイドブック, テレビ・ラジオ",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,ある,石川県,,"3,000円以上 5,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, 富山市ガラス美術館, スターバックス富山環水公園店",回転寿司店（地元）,駅（売店・自販機など）,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ウマヅラハギ, ゲンゲ, バイガイ, 牡蠣","ブリ, シロエビ, ホタルイカ, ウマヅラハギ, ゲンゲ, バイガイ",5,5,3,3,4,,,食べ物がとても美味しい,やはり天候。雪だったので、楽しみにしていた景色が見れなかった。,ぶりしゃぶ,雨晴海岸,8,来年もまた行きたい,季節毎の推しの食材を使った料理。 気軽に泊まれる食事の美味しい温泉。,氷見市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,長野県,女,50代,,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,在来線,0,0,0,1,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,１０回目以上,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 冬の日本海を見る",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, 宿泊施設のウェブサイト, ありません",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,使わない,"10,000円以上 20,000円未満",,,使わない,ありません,食べていない,食べていない,"紅ズワイガニ, 甘エビ","紅ズワイガニ, 甘エビ",3,3,3,4,4,,,冬の日本海を堪能した,雪道で長靴でくれば良かったと反省,刺身,越中宮崎,10,来年もまた行きたい,とにかく魚はおいしい。観光地はどこも素晴らしく、小さな港町も良い。富山市内は電車が発達して便利です,朝日町,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,富山県,女,60代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,自家用車,,２回目,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 口コミ（友人・恋人）, 口コミ（同僚・同級生）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ある,石川県,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,使わない,雨晴海岸,食べていない,食べていない,"ブリ, 紅ズワイガニ",紅ズワイガニ,4,3,3,3,3,,,,,,,7,富山県在住,,氷見市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,三重県,男,70代,,3: 600〜1000万円,,2泊,新潟県,,1泊,,朝食のみ,,,,,,,在来線,0,0,0,1,0,0,0,在来線・私鉄・路面電車,0,0,0,0,4,,６回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,"1,000円未満","雨晴海岸, 高岡大仏",食べていない,食べていない,ブリ,ブリ,5,3,3,4,4,,,寒ブリを食べに来て、期待通りの美味しさだった。,,寒ブリ,瑞龍寺,10,来年もまた行きたい,いつも、青春18切符でくるが、ハピラインふくい線で北陸割引切符が出て助かった。,氷見市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,福島県,男,60代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 徒歩",0,0,1,0,ーーーーー,,１回目,,,文化施設の見学・体験（美術館・博物館など）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, テレビ・ラジオ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,"1,000円未満",砺波チューリップ公園,食べていない,専門店,食べていない,食べていない,4,4,4,5,4,,,,,,砺波チューリップ公園,7,機会があれば行きたい,,砺波市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,富山県,女,50代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,"自家用車, 新幹線",1,0,1,0,0,0,0,"在来線・私鉄・路面電車, 徒歩",0,0,1,0,4,,１０回目以上,,,"地元の美味しいものを食べる, 文化施設の見学・体験（美術館・博物館など）, 健康を増進する",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, Facebook, YOUTUBE, 口コミ（友人・恋人）, テレビ番組",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ある,"岩手県, 石川県",,"3,000円以上 5,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"3,000円以上 5,000円未満","宇奈月温泉, 海王丸パーク, 黒部峡谷鉄道, 黒部ダム, 五箇山, 国宝 高岡山瑞龍寺, 称名滝, 新湊大橋, 高岡大仏, 立山黒部アルペンルート, 富山県美術館, 富岩運河環水公園",回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"ブリ, 甘エビ, バイガイ",ブリ,5,4,4,4,4,,,ご飯が美味しかった,天気が良くなかった,ブリのお刺身,富山県美術館,8,機会があれば行きたい,キャニオンルートの開通を待っています,富山市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,富山県,女,60代,,1: 300万円未満,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１０回目以上,,,"文化施設の見学・体験（美術館・博物館など）, 買い物（アウトレットなど）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",使わない,,,使わない,富山市ガラス美術館,食べていない,食べていない,食べていない,食べていない,3,3,3,3,3,,,,,,ガラス館,10,富山県在住,,小矢部市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,東京都,女,40代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"タクシー, 在来線・私鉄・路面電車",1,0,0,0,4,,１回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 地域の人と交流し、生活文化を体験する",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 国宝 高岡山瑞龍寺",食べていない,食べていない,ブリ,ブリ,4,5,4,4,4,,,寒波が迫ってきていたので予定通りいかなかったけれど楽しかった,天候による交通機関の乱れ,ぶり,越中八尾,8,来年もまた行きたい,寿司を食べる暇がなかった残念。宿はとても良かった。冬は雪景色も美しいと思うけど高齢者がいるとリスク高いですね。蟹高い。富山駅綺麗だった。また行きたいな。,富山市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,兵庫県,女,50代,,4: 1000〜2000万円,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,朝食のみ,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,5,,６回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 友人・親戚を訪ねる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 宿泊施設のウェブサイト, テレビ番組",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"50,000円以上 100,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",,,"10,000円以上 20,000円未満","富山市ガラス美術館, 富岩運河環水公園",専門店,専門店,"ブリ, フクラギ（イナダ、ハマチ）, ホタルイカ","フクラギ（イナダ、ハマチ）, シロエビ, ホタルイカ, ウマヅラハギ",4,4,4,4,4,,,食べものがおいしい,雪による運休やダイヤ変更,寿司,図書館,10,来年もまた行きたい,体験を増やして,富山市,,,,,,,,,,,,,,
富山,2026/01/25 00:00:00,大阪府,男,50代,,4: 1000〜2000万円,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,朝食のみ,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,タクシー,1,0,0,0,4,,２回目,,,"移住先や二拠点居住を視察する, 出張など仕事関係",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"宿泊予約Webサイト, 口コミ（家族）, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","砺波チューリップ公園, 富山市ガラス美術館, ほたるいかミュージアム",居酒屋・レストラン（地元）,居酒屋・レストラン（地元）,"紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, ウマヅラハギ, バイガイ","シロエビ, 甘エビ, ホタルイカ",5,5,5,5,5,,,人も優しいと感じたから,,海鮮全般,食べることです,9,来年もまた行きたい,最近富山が流行っているようですのできました。さらに情報発信すべきだと思う。大阪からそんなに時間かからないし良いところです。,高岡市,,,,,,,,,,,,,,
